Frame,ID,x1,y1,x2,y2,Column7,Column8,Column9
179,2,432,0,67,71,-1,-1,-1
179,12,525,10,88,98,-1,-1,-1
179,18,273,62,95,133,-1,-1,-1
179,23,688,161,97,78,-1,-1,-1
179,32,185,121,125,108,-1,-1,-1
180,2,432,0,67,71,-1,-1,-1
180,12,525,11,87,96,-1,-1,-1
180,18,273,62,96,133,-1,-1,-1
180,23,689,162,95,77,-1,-1,-1
180,32,186,121,124,108,-1,-1,-1
181,2,432,0,67,71,-1,-1,-1
181,12,525,11,87,97,-1,-1,-1
181,18,278,62,93,129,-1,-1,-1
181,23,691,162,93,75,-1,-1,-1
181,32,185,121,125,110,-1,-1,-1
182,2,432,0,66,70,-1,-1,-1
182,12,525,11,87,97,-1,-1,-1
182,18,279,61,92,129,-1,-1,-1
182,23,691,162,92,74,-1,-1,-1
182,32,186,122,124,110,-1,-1,-1
183,2,431,0,65,69,-1,-1,-1
183,12,527,12,85,95,-1,-1,-1
183,18,279,61,91,128,-1,-1,-1
183,23,691,162,92,74,-1,-1,-1
183,32,187,122,120,108,-1,-1,-1
184,2,431,0,66,69,-1,-1,-1
184,12,528,12,83,93,-1,-1,-1
184,18,279,61,91,128,-1,-1,-1
184,32,189,123,117,105,-1,-1,-1
185,2,430,0,69,73,-1,-1,-1
185,12,528,12,82,93,-1,-1,-1
185,18,280,61,91,127,-1,-1,-1
185,32,190,122,115,104,-1,-1,-1
186,2,431,0,67,71,-1,-1,-1
186,12,528,12,82,93,-1,-1,-1
186,18,280,61,91,128,-1,-1,-1
186,32,190,122,116,105,-1,-1,-1
187,2,431,0,66,70,-1,-1,-1
187,12,528,12,82,93,-1,-1,-1
187,18,280,61,91,128,-1,-1,-1
187,32,190,122,117,108,-1,-1,-1
188,2,431,0,66,70,-1,-1,-1
188,12,528,12,81,93,-1,-1,-1
188,18,280,61,91,128,-1,-1,-1
188,32,193,124,112,103,-1,-1,-1
189,2,432,0,65,68,-1,-1,-1
189,12,528,12,81,94,-1,-1,-1
189,18,281,62,90,128,-1,-1,-1
189,32,195,125,109,100,-1,-1,-1
190,2,432,0,65,68,-1,-1,-1
190,12,528,12,81,94,-1,-1,-1
190,18,290,61,76,104,-1,-1,-1
190,32,195,125,109,100,-1,-1,-1
191,2,431,0,66,69,-1,-1,-1
191,18,293,61,71,95,-1,-1,-1
191,32,195,126,109,100,-1,-1,-1
192,2,430,0,68,71,-1,-1,-1
192,12,525,12,84,97,-1,-1,-1
192,18,294,60,70,91,-1,-1,-1
192,32,192,126,112,103,-1,-1,-1
193,2,430,0,68,71,-1,-1,-1
193,12,524,12,84,97,-1,-1,-1
193,18,284,61,88,116,-1,-1,-1
193,32,190,126,116,107,-1,-1,-1
194,2,430,0,69,73,-1,-1,-1
194,18,281,61,93,123,-1,-1,-1
194,32,190,125,118,110,-1,-1,-1
195,2,430,0,69,73,-1,-1,-1
195,18,288,61,80,104,-1,-1,-1
195,32,188,122,121,115,-1,-1,-1
196,2,430,0,70,74,-1,-1,-1
196,18,291,60,75,95,-1,-1,-1
196,32,187,120,122,116,-1,-1,-1
197,2,428,0,72,76,-1,-1,-1
197,18,292,60,74,93,-1,-1,-1
197,32,186,120,123,118,-1,-1,-1
198,2,428,0,74,79,-1,-1,-1
198,18,291,59,74,91,-1,-1,-1
199,2,427,0,76,81,-1,-1,-1
199,12,521,11,84,97,-1,-1,-1
199,18,291,59,75,90,-1,-1,-1
200,2,427,0,75,81,-1,-1,-1
200,12,520,10,85,97,-1,-1,-1
200,18,290,59,77,92,-1,-1,-1
201,2,428,0,74,81,-1,-1,-1
201,12,520,10,85,97,-1,-1,-1
201,18,279,60,97,118,-1,-1,-1
202,2,426,0,78,85,-1,-1,-1
202,12,520,10,84,96,-1,-1,-1
202,18,277,60,104,130,-1,-1,-1
203,2,426,0,78,87,-1,-1,-1
203,12,520,10,84,96,-1,-1,-1
203,18,275,61,105,132,-1,-1,-1
204,2,426,0,79,89,-1,-1,-1
204,12,520,10,84,96,-1,-1,-1
204,18,274,61,106,135,-1,-1,-1
205,2,427,0,77,88,-1,-1,-1
205,12,520,10,84,95,-1,-1,-1
205,18,274,61,104,136,-1,-1,-1
205,23,693,162,89,69,-1,-1,-1
206,2,427,0,76,87,-1,-1,-1
206,12,520,11,84,95,-1,-1,-1
206,18,275,62,103,136,-1,-1,-1
206,23,693,163,89,69,-1,-1,-1
207,2,428,0,74,86,-1,-1,-1
207,12,520,11,85,95,-1,-1,-1
207,18,276,62,101,136,-1,-1,-1
207,36,118,80,152,90,-1,-1,-1
208,2,428,0,74,86,-1,-1,-1
208,12,520,11,85,95,-1,-1,-1
208,18,277,62,99,136,-1,-1,-1
208,23,693,163,89,68,-1,-1,-1
208,36,118,81,152,90,-1,-1,-1
208,37,220,40,78,102,-1,-1,-1
209,2,428,0,75,88,-1,-1,-1
209,12,519,9,87,98,-1,-1,-1
209,18,278,61,98,136,-1,-1,-1
209,23,692,163,93,70,-1,-1,-1
209,36,113,82,159,95,-1,-1,-1
209,37,220,40,75,98,-1,-1,-1
210,2,427,0,76,88,-1,-1,-1
210,12,518,8,89,100,-1,-1,-1
210,18,278,61,96,135,-1,-1,-1
210,23,691,163,94,70,-1,-1,-1
210,32,157,95,142,135,-1,-1,-1
210,36,110,83,162,97,-1,-1,-1
210,37,220,41,74,97,-1,-1,-1
211,12,518,8,89,101,-1,-1,-1
211,18,277,61,96,135,-1,-1,-1
211,23,691,163,95,71,-1,-1,-1
211,32,155,93,144,137,-1,-1,-1
211,37,220,41,73,96,-1,-1,-1
212,2,428,0,75,89,-1,-1,-1
212,18,280,61,94,131,-1,-1,-1
212,23,691,163,96,71,-1,-1,-1
213,2,430,0,69,81,-1,-1,-1
213,12,518,7,90,102,-1,-1,-1
213,18,279,61,96,134,-1,-1,-1
214,2,430,0,67,78,-1,-1,-1
214,12,520,8,86,99,-1,-1,-1
214,18,289,59,77,104,-1,-1,-1
215,2,431,0,66,77,-1,-1,-1
215,12,520,8,85,97,-1,-1,-1
215,18,294,59,67,88,-1,-1,-1
216,2,431,0,66,76,-1,-1,-1
216,12,520,8,85,96,-1,-1,-1
216,18,295,58,64,84,-1,-1,-1
216,23,690,163,96,72,-1,-1,-1
217,2,431,0,65,75,-1,-1,-1
217,12,521,8,84,96,-1,-1,-1
217,23,690,163,96,72,-1,-1,-1
218,2,431,0,66,75,-1,-1,-1
218,12,521,8,84,96,-1,-1,-1
218,23,689,164,96,72,-1,-1,-1
219,2,431,0,66,75,-1,-1,-1
219,12,521,8,84,95,-1,-1,-1
219,23,689,164,96,72,-1,-1,-1
220,2,430,0,67,75,-1,-1,-1
220,12,521,8,84,96,-1,-1,-1
220,23,690,164,95,71,-1,-1,-1
221,2,430,0,66,74,-1,-1,-1
221,12,521,9,84,96,-1,-1,-1
221,23,689,164,97,73,-1,-1,-1
221,38,283,60,92,138,-1,-1,-1
222,2,431,0,67,75,-1,-1,-1
222,12,520,9,85,97,-1,-1,-1
222,23,689,164,97,73,-1,-1,-1
222,38,283,59,93,139,-1,-1,-1
223,2,429,0,70,78,-1,-1,-1
223,12,520,9,85,97,-1,-1,-1
223,38,282,59,93,141,-1,-1,-1
224,2,429,0,71,80,-1,-1,-1
224,12,520,9,85,98,-1,-1,-1
224,23,692,164,90,67,-1,-1,-1
224,38,282,58,94,142,-1,-1,-1
225,2,429,0,71,80,-1,-1,-1
225,12,519,9,86,98,-1,-1,-1
225,23,689,164,95,71,-1,-1,-1
225,37,221,46,75,96,-1,-1,-1
226,2,429,0,71,81,-1,-1,-1
226,12,520,9,85,98,-1,-1,-1
226,23,688,164,96,72,-1,-1,-1
226,37,220,45,76,96,-1,-1,-1
227,2,429,0,71,82,-1,-1,-1
227,12,520,9,84,97,-1,-1,-1
227,23,687,164,97,74,-1,-1,-1
227,37,220,45,75,96,-1,-1,-1
228,2,429,0,71,82,-1,-1,-1
228,12,520,9,85,97,-1,-1,-1
228,23,689,164,94,71,-1,-1,-1
229,2,429,0,72,83,-1,-1,-1
229,12,521,9,84,97,-1,-1,-1
229,23,690,164,92,69,-1,-1,-1
230,2,430,0,69,80,-1,-1,-1
230,12,521,9,84,97,-1,-1,-1
230,23,691,165,91,69,-1,-1,-1
231,2,430,0,67,78,-1,-1,-1
231,12,518,7,88,101,-1,-1,-1
231,23,688,164,94,72,-1,-1,-1
232,2,431,0,67,76,-1,-1,-1
232,12,518,6,88,102,-1,-1,-1
232,23,690,164,92,70,-1,-1,-1
233,2,431,0,67,76,-1,-1,-1
233,23,688,164,95,73,-1,-1,-1
233,37,215,50,74,90,-1,-1,-1
234,2,430,0,68,77,-1,-1,-1
234,23,687,164,96,74,-1,-1,-1
234,37,213,50,77,91,-1,-1,-1
235,2,430,0,68,77,-1,-1,-1
235,23,687,164,96,74,-1,-1,-1
235,37,213,50,76,90,-1,-1,-1
236,2,430,0,68,77,-1,-1,-1
236,23,687,163,96,75,-1,-1,-1
236,37,212,47,80,95,-1,-1,-1
237,2,430,0,68,77,-1,-1,-1
237,23,687,163,95,75,-1,-1,-1
237,37,211,44,82,99,-1,-1,-1
238,2,430,0,68,76,-1,-1,-1
238,12,516,5,90,105,-1,-1,-1
238,23,688,163,94,74,-1,-1,-1
238,37,210,42,83,101,-1,-1,-1
238,38,293,60,69,99,-1,-1,-1
239,2,430,0,67,76,-1,-1,-1
239,12,516,4,90,106,-1,-1,-1
239,23,688,163,94,74,-1,-1,-1
239,37,211,40,84,104,-1,-1,-1
239,38,289,61,75,106,-1,-1,-1
240,2,430,0,68,76,-1,-1,-1
240,12,516,4,89,106,-1,-1,-1
240,18,274,60,100,133,-1,-1,-1
240,23,691,164,91,71,-1,-1,-1
240,37,211,39,84,104,-1,-1,-1
240,38,290,61,74,104,-1,-1,-1
241,2,430,0,68,76,-1,-1,-1
241,12,516,4,90,106,-1,-1,-1
241,18,277,62,99,135,-1,-1,-1
241,23,690,164,91,72,-1,-1,-1
241,37,211,38,84,105,-1,-1,-1
242,2,428,0,73,83,-1,-1,-1
242,18,276,62,100,137,-1,-1,-1
242,23,689,164,92,72,-1,-1,-1
242,37,210,37,84,106,-1,-1,-1
242,38,291,61,74,101,-1,-1,-1
243,2,428,0,74,84,-1,-1,-1
243,23,689,164,92,72,-1,-1,-1
243,37,210,37,83,105,-1,-1,-1
243,38,295,59,67,86,-1,-1,-1
243,39,217,137,97,88,-1,-1,-1
244,23,689,163,92,72,-1,-1,-1
244,37,210,37,82,106,-1,-1,-1
244,38,295,59,67,82,-1,-1,-1
244,39,214,131,104,95,-1,-1,-1
245,23,691,164,89,70,-1,-1,-1
245,37,211,37,83,107,-1,-1,-1
245,38,296,58,66,77,-1,-1,-1
245,39,210,122,112,103,-1,-1,-1
246,2,428,0,74,84,-1,-1,-1
246,23,690,164,90,71,-1,-1,-1
246,37,211,35,84,109,-1,-1,-1
246,38,296,58,67,76,-1,-1,-1
246,39,212,122,112,104,-1,-1,-1
247,2,428,0,73,83,-1,-1,-1
247,23,692,164,88,69,-1,-1,-1
247,37,212,34,84,110,-1,-1,-1
247,38,298,58,64,72,-1,-1,-1
247,39,216,124,106,99,-1,-1,-1
248,2,429,0,72,82,-1,-1,-1
248,12,518,5,87,103,-1,-1,-1
248,23,692,164,87,68,-1,-1,-1
248,37,212,34,83,109,-1,-1,-1
248,39,220,131,98,91,-1,-1,-1
249,2,428,0,73,84,-1,-1,-1
249,12,518,5,87,103,-1,-1,-1
249,23,692,165,87,67,-1,-1,-1
249,37,213,34,83,110,-1,-1,-1
249,39,226,135,90,83,-1,-1,-1
250,2,428,0,73,84,-1,-1,-1
250,23,692,165,87,67,-1,-1,-1
250,37,213,35,82,109,-1,-1,-1
250,39,229,137,88,79,-1,-1,-1
251,2,427,0,75,87,-1,-1,-1
251,23,690,164,91,70,-1,-1,-1
251,37,214,36,81,108,-1,-1,-1
251,39,222,128,100,91,-1,-1,-1
252,2,428,0,73,85,-1,-1,-1
252,12,518,5,88,104,-1,-1,-1
252,23,690,164,92,71,-1,-1,-1
252,37,213,35,81,109,-1,-1,-1
252,38,295,58,70,76,-1,-1,-1
252,39,217,127,103,94,-1,-1,-1
253,2,430,0,70,82,-1,-1,-1
253,12,519,8,85,100,-1,-1,-1
253,23,690,164,92,71,-1,-1,-1
253,37,213,39,77,102,-1,-1,-1
253,38,294,58,72,76,-1,-1,-1
253,39,229,122,112,100,-1,-1,-1
254,2,430,0,68,79,-1,-1,-1
254,12,520,10,84,98,-1,-1,-1
254,23,689,163,93,72,-1,-1,-1
254,37,213,40,76,101,-1,-1,-1
254,38,292,58,75,77,-1,-1,-1
254,39,230,121,114,102,-1,-1,-1
255,2,430,0,68,79,-1,-1,-1
255,12,521,11,83,96,-1,-1,-1
255,23,690,163,92,72,-1,-1,-1
255,37,213,40,76,101,-1,-1,-1
255,38,290,59,78,79,-1,-1,-1
256,2,431,0,66,76,-1,-1,-1
256,12,520,11,84,96,-1,-1,-1
256,18,283,61,90,123,-1,-1,-1
256,23,689,163,93,72,-1,-1,-1
256,37,213,41,76,100,-1,-1,-1
256,38,290,59,77,79,-1,-1,-1
257,2,431,0,67,78,-1,-1,-1
257,12,519,10,86,97,-1,-1,-1
257,18,284,61,85,115,-1,-1,-1
257,23,689,163,92,72,-1,-1,-1
258,2,429,0,70,81,-1,-1,-1
258,12,518,10,87,97,-1,-1,-1
258,18,286,60,82,108,-1,-1,-1
258,23,690,163,92,72,-1,-1,-1
259,2,430,0,68,78,-1,-1,-1
259,12,520,10,86,96,-1,-1,-1
259,18,287,60,80,106,-1,-1,-1
259,23,690,163,91,72,-1,-1,-1
259,38,285,59,84,85,-1,-1,-1
260,2,431,0,66,76,-1,-1,-1
260,12,521,10,86,97,-1,-1,-1
260,23,692,164,88,69,-1,-1,-1
260,38,285,59,84,86,-1,-1,-1
261,2,431,0,66,75,-1,-1,-1
261,12,522,10,87,97,-1,-1,-1
261,23,693,164,86,67,-1,-1,-1
262,2,430,0,68,77,-1,-1,-1
262,12,525,10,85,97,-1,-1,-1
262,23,693,164,86,67,-1,-1,-1
262,37,215,42,74,97,-1,-1,-1
263,2,430,0,67,76,-1,-1,-1
263,12,526,9,86,98,-1,-1,-1
263,23,693,165,86,66,-1,-1,-1
263,37,215,43,73,96,-1,-1,-1
264,2,428,0,72,82,-1,-1,-1
264,12,525,8,87,100,-1,-1,-1
264,23,693,165,86,66,-1,-1,-1
264,37,216,43,73,95,-1,-1,-1
265,2,428,0,73,84,-1,-1,-1
265,12,526,8,87,100,-1,-1,-1
265,23,693,165,86,66,-1,-1,-1
266,2,428,0,73,84,-1,-1,-1
266,23,693,165,87,66,-1,-1,-1
267,2,427,0,74,86,-1,-1,-1
267,23,692,165,87,66,-1,-1,-1
268,2,427,0,75,88,-1,-1,-1
268,23,690,164,91,70,-1,-1,-1
269,2,427,0,74,87,-1,-1,-1
269,23,692,164,88,68,-1,-1,-1
270,2,428,0,72,85,-1,-1,-1
270,23,690,164,91,70,-1,-1,-1
271,2,429,0,71,84,-1,-1,-1
271,23,689,164,92,71,-1,-1,-1
272,2,429,0,71,84,-1,-1,-1
272,23,692,164,89,68,-1,-1,-1
272,37,216,43,73,94,-1,-1,-1
273,2,429,0,71,84,-1,-1,-1
273,23,692,164,87,67,-1,-1,-1
273,37,216,43,72,94,-1,-1,-1
273,38,280,58,94,97,-1,-1,-1
274,2,429,0,71,84,-1,-1,-1
274,18,203,41,49,68,-1,-1,-1
274,23,693,164,87,67,-1,-1,-1
274,37,217,43,73,96,-1,-1,-1
274,38,280,58,94,98,-1,-1,-1
275,2,429,0,71,85,-1,-1,-1
275,18,202,39,47,67,-1,-1,-1
275,23,690,164,91,70,-1,-1,-1
275,37,217,41,74,97,-1,-1,-1
276,2,429,0,71,85,-1,-1,-1
276,18,202,39,46,66,-1,-1,-1
276,23,689,164,92,71,-1,-1,-1
276,37,218,43,73,95,-1,-1,-1
277,2,429,0,70,83,-1,-1,-1
277,18,203,40,44,63,-1,-1,-1
277,23,692,164,89,68,-1,-1,-1
277,37,218,43,73,95,-1,-1,-1
278,2,429,0,70,83,-1,-1,-1
278,18,204,40,43,62,-1,-1,-1
278,23,692,164,87,67,-1,-1,-1
278,37,220,47,70,92,-1,-1,-1
279,2,429,0,70,83,-1,-1,-1
279,18,202,40,42,60,-1,-1,-1
279,23,690,164,91,70,-1,-1,-1
279,37,221,47,70,91,-1,-1,-1
280,2,429,0,70,83,-1,-1,-1
280,23,689,164,92,71,-1,-1,-1
281,2,429,0,70,82,-1,-1,-1
281,23,689,164,92,71,-1,-1,-1
281,37,216,40,77,101,-1,-1,-1
282,2,429,0,70,82,-1,-1,-1
282,23,689,163,92,72,-1,-1,-1
282,37,216,39,77,102,-1,-1,-1
283,2,429,0,69,82,-1,-1,-1
283,23,689,163,92,72,-1,-1,-1
283,37,217,40,76,101,-1,-1,-1
284,2,429,0,69,81,-1,-1,-1
284,23,689,163,92,72,-1,-1,-1
284,37,217,40,76,101,-1,-1,-1
285,2,429,0,69,81,-1,-1,-1
285,23,690,163,91,71,-1,-1,-1
285,37,216,40,75,101,-1,-1,-1
286,2,429,0,68,80,-1,-1,-1
286,23,690,163,90,71,-1,-1,-1
286,37,217,41,75,100,-1,-1,-1
287,2,429,0,68,80,-1,-1,-1
287,23,692,164,87,67,-1,-1,-1
287,37,218,41,74,99,-1,-1,-1
288,2,429,0,67,79,-1,-1,-1
288,23,693,164,85,66,-1,-1,-1
288,37,220,43,73,97,-1,-1,-1
289,2,430,0,66,77,-1,-1,-1
289,18,204,42,46,66,-1,-1,-1
289,23,694,164,84,65,-1,-1,-1
289,37,220,45,72,96,-1,-1,-1
290,2,429,0,67,77,-1,-1,-1
290,18,204,42,45,66,-1,-1,-1
290,23,691,164,88,68,-1,-1,-1
290,37,218,44,73,97,-1,-1,-1
291,2,430,0,66,76,-1,-1,-1
291,18,205,42,44,65,-1,-1,-1
291,23,690,164,90,70,-1,-1,-1
291,37,217,46,71,93,-1,-1,-1
292,2,431,0,64,73,-1,-1,-1
292,18,205,43,43,63,-1,-1,-1
292,23,690,164,91,70,-1,-1,-1
292,37,218,47,71,93,-1,-1,-1
293,2,432,0,64,72,-1,-1,-1
293,18,204,44,42,61,-1,-1,-1
293,23,690,163,90,70,-1,-1,-1
293,37,219,49,72,94,-1,-1,-1
294,2,431,0,70,79,-1,-1,-1
294,18,204,44,41,60,-1,-1,-1
294,23,690,163,90,70,-1,-1,-1
294,37,219,49,72,94,-1,-1,-1
295,2,430,0,66,74,-1,-1,-1
295,23,691,163,90,70,-1,-1,-1
295,37,218,47,71,92,-1,-1,-1
296,2,430,0,64,72,-1,-1,-1
296,23,691,163,91,70,-1,-1,-1
296,37,218,48,71,91,-1,-1,-1
297,2,430,0,63,71,-1,-1,-1
297,23,689,163,95,74,-1,-1,-1
298,2,430,0,63,70,-1,-1,-1
298,23,689,164,96,75,-1,-1,-1
298,37,218,46,72,92,-1,-1,-1
299,2,430,0,63,69,-1,-1,-1
299,18,205,45,41,59,-1,-1,-1
299,23,689,164,96,76,-1,-1,-1
299,37,218,47,72,91,-1,-1,-1
300,2,430,0,63,69,-1,-1,-1
300,18,205,46,42,59,-1,-1,-1
300,23,689,164,95,76,-1,-1,-1
300,37,219,48,71,89,-1,-1,-1
301,2,428,0,68,76,-1,-1,-1
301,18,205,46,41,59,-1,-1,-1
301,23,689,164,95,76,-1,-1,-1
301,37,219,48,70,89,-1,-1,-1
302,2,428,0,69,77,-1,-1,-1
302,23,689,164,95,76,-1,-1,-1
302,37,219,47,73,91,-1,-1,-1
303,2,429,0,66,73,-1,-1,-1
303,23,689,164,95,77,-1,-1,-1
303,37,219,47,73,91,-1,-1,-1
304,2,430,0,64,71,-1,-1,-1
304,23,689,163,94,77,-1,-1,-1
304,37,220,46,73,90,-1,-1,-1
305,2,430,0,65,72,-1,-1,-1
305,23,689,163,94,77,-1,-1,-1
305,37,220,46,74,91,-1,-1,-1
305,41,217,142,89,86,-1,-1,-1
306,2,430,0,65,72,-1,-1,-1
306,23,689,163,94,77,-1,-1,-1
306,37,220,46,73,90,-1,-1,-1
306,41,219,142,87,84,-1,-1,-1
307,2,427,0,73,82,-1,-1,-1
307,23,690,163,93,76,-1,-1,-1
307,37,220,45,73,90,-1,-1,-1
307,41,219,143,87,84,-1,-1,-1
308,2,427,0,72,81,-1,-1,-1
308,18,206,44,42,60,-1,-1,-1
308,23,690,163,92,76,-1,-1,-1
308,37,220,45,71,86,-1,-1,-1
308,41,218,143,87,84,-1,-1,-1
309,2,429,0,67,75,-1,-1,-1
309,18,206,44,43,60,-1,-1,-1
309,23,690,163,91,76,-1,-1,-1
309,37,219,45,72,88,-1,-1,-1
309,41,219,143,87,84,-1,-1,-1
310,2,430,0,65,73,-1,-1,-1
310,18,206,43,43,61,-1,-1,-1
310,23,690,163,92,76,-1,-1,-1
310,37,219,46,73,88,-1,-1,-1
310,41,219,143,87,84,-1,-1,-1
311,2,431,0,65,72,-1,-1,-1
311,18,206,43,43,61,-1,-1,-1
311,23,690,163,92,76,-1,-1,-1
311,37,219,46,74,89,-1,-1,-1
311,41,218,143,88,84,-1,-1,-1
312,2,430,0,68,76,-1,-1,-1
312,18,206,43,43,61,-1,-1,-1
312,23,690,163,92,77,-1,-1,-1
312,37,218,44,77,93,-1,-1,-1
312,41,218,143,88,84,-1,-1,-1
313,2,429,0,72,80,-1,-1,-1
313,18,206,43,43,61,-1,-1,-1
313,23,690,163,91,77,-1,-1,-1
313,37,219,44,78,95,-1,-1,-1
313,41,218,143,88,84,-1,-1,-1
314,2,428,0,73,83,-1,-1,-1
314,18,206,43,43,61,-1,-1,-1
314,23,690,163,91,77,-1,-1,-1
314,37,219,43,82,100,-1,-1,-1
314,41,218,143,88,84,-1,-1,-1
315,2,427,0,75,85,-1,-1,-1
315,18,206,43,44,61,-1,-1,-1
315,23,690,163,91,77,-1,-1,-1
315,37,218,43,79,98,-1,-1,-1
315,41,218,143,88,84,-1,-1,-1
316,2,427,0,76,87,-1,-1,-1
316,18,206,43,43,61,-1,-1,-1
316,23,690,163,91,77,-1,-1,-1
316,37,219,44,78,96,-1,-1,-1
316,41,218,143,88,84,-1,-1,-1
317,2,431,0,71,80,-1,-1,-1
317,18,206,43,43,62,-1,-1,-1
317,23,691,163,90,77,-1,-1,-1
317,37,218,45,77,95,-1,-1,-1
317,41,217,142,89,86,-1,-1,-1
318,2,431,0,72,80,-1,-1,-1
318,18,206,43,44,62,-1,-1,-1
318,23,691,163,90,77,-1,-1,-1
318,37,219,45,79,98,-1,-1,-1
318,41,217,142,90,86,-1,-1,-1
319,2,427,0,73,81,-1,-1,-1
319,23,691,163,90,77,-1,-1,-1
319,37,219,45,80,99,-1,-1,-1
319,41,217,142,90,86,-1,-1,-1
320,2,427,0,73,82,-1,-1,-1
320,23,691,163,90,77,-1,-1,-1
320,37,219,44,81,101,-1,-1,-1
320,41,216,141,90,87,-1,-1,-1
321,23,691,163,90,77,-1,-1,-1
321,37,219,45,78,98,-1,-1,-1
322,23,691,163,90,77,-1,-1,-1
322,37,218,45,77,97,-1,-1,-1
323,23,691,163,90,77,-1,-1,-1
323,37,218,45,81,102,-1,-1,-1
324,23,691,163,89,77,-1,-1,-1
324,37,219,45,83,105,-1,-1,-1
324,41,216,141,89,86,-1,-1,-1
324,42,424,0,79,65,-1,-1,-1
325,23,691,163,89,77,-1,-1,-1
325,37,218,46,84,106,-1,-1,-1
325,41,216,141,89,86,-1,-1,-1
325,42,424,0,79,65,-1,-1,-1
326,23,691,163,89,77,-1,-1,-1
326,37,218,44,85,108,-1,-1,-1
326,41,216,141,89,86,-1,-1,-1
326,42,424,0,79,65,-1,-1,-1
327,23,691,163,89,77,-1,-1,-1
327,37,217,44,81,104,-1,-1,-1
327,42,425,0,79,65,-1,-1,-1
328,23,691,163,89,77,-1,-1,-1
328,37,217,42,81,104,-1,-1,-1
328,42,425,0,79,66,-1,-1,-1
329,23,692,163,88,76,-1,-1,-1
329,37,218,42,83,106,-1,-1,-1
329,42,426,0,78,64,-1,-1,-1
330,23,692,163,88,76,-1,-1,-1
330,37,218,41,83,106,-1,-1,-1
330,42,426,0,76,63,-1,-1,-1
331,23,692,163,88,76,-1,-1,-1
331,37,219,41,83,107,-1,-1,-1
331,41,217,141,90,87,-1,-1,-1
331,42,426,0,77,63,-1,-1,-1
332,23,692,163,88,75,-1,-1,-1
332,37,218,41,83,107,-1,-1,-1
332,41,218,141,87,83,-1,-1,-1
332,42,425,0,78,65,-1,-1,-1
333,23,692,163,88,75,-1,-1,-1
333,37,218,42,85,108,-1,-1,-1
333,41,218,141,86,83,-1,-1,-1
333,42,425,0,79,65,-1,-1,-1
334,23,691,163,89,76,-1,-1,-1
334,37,219,44,84,108,-1,-1,-1
334,42,424,0,80,67,-1,-1,-1
335,23,691,163,89,76,-1,-1,-1
335,37,218,45,84,107,-1,-1,-1
335,42,425,0,79,66,-1,-1,-1
336,23,691,163,89,76,-1,-1,-1
336,37,218,45,84,107,-1,-1,-1
336,42,425,0,79,66,-1,-1,-1
337,23,691,163,89,77,-1,-1,-1
337,42,425,0,79,66,-1,-1,-1
338,23,691,163,89,77,-1,-1,-1
338,42,425,0,79,66,-1,-1,-1
339,23,691,163,89,77,-1,-1,-1
339,42,425,0,78,66,-1,-1,-1
339,43,286,60,84,83,-1,-1,-1
340,23,691,163,89,77,-1,-1,-1
340,42,426,0,78,66,-1,-1,-1
340,43,286,59,84,83,-1,-1,-1
341,18,205,51,41,60,-1,-1,-1
341,23,691,163,89,77,-1,-1,-1
341,37,221,48,68,85,-1,-1,-1
341,42,425,0,79,66,-1,-1,-1
341,43,286,59,84,83,-1,-1,-1
342,18,205,52,41,59,-1,-1,-1
342,23,691,163,89,77,-1,-1,-1
342,37,220,48,71,88,-1,-1,-1
342,42,425,0,79,66,-1,-1,-1
342,43,270,59,119,120,-1,-1,-1
343,23,691,163,89,77,-1,-1,-1
343,37,217,46,75,93,-1,-1,-1
343,42,425,0,78,67,-1,-1,-1
343,43,265,58,131,134,-1,-1,-1
344,23,691,163,89,77,-1,-1,-1
344,37,215,48,81,99,-1,-1,-1
344,42,424,0,81,70,-1,-1,-1
344,43,264,59,135,142,-1,-1,-1
345,23,691,163,89,77,-1,-1,-1
345,37,216,49,85,105,-1,-1,-1
345,42,423,0,83,72,-1,-1,-1
345,43,267,59,132,142,-1,-1,-1
346,23,691,163,89,77,-1,-1,-1
346,37,218,49,86,107,-1,-1,-1
346,42,422,0,84,73,-1,-1,-1
346,43,268,60,127,140,-1,-1,-1
347,23,691,163,89,77,-1,-1,-1
347,37,218,49,87,108,-1,-1,-1
347,42,423,1,83,73,-1,-1,-1
347,43,268,60,124,140,-1,-1,-1
348,18,205,49,41,60,-1,-1,-1
348,23,691,163,89,77,-1,-1,-1
348,37,217,48,91,113,-1,-1,-1
348,42,424,1,81,72,-1,-1,-1
348,43,269,60,121,139,-1,-1,-1
349,18,205,49,41,60,-1,-1,-1
349,23,691,163,89,77,-1,-1,-1
349,37,221,48,73,90,-1,-1,-1
349,42,424,1,80,72,-1,-1,-1
349,43,270,61,117,137,-1,-1,-1
350,23,691,163,89,77,-1,-1,-1
350,37,222,48,73,89,-1,-1,-1
350,41,205,140,102,100,-1,-1,-1
350,42,424,1,81,73,-1,-1,-1
350,43,270,62,115,137,-1,-1,-1
351,23,691,163,89,77,-1,-1,-1
351,41,206,139,101,101,-1,-1,-1
351,42,424,1,81,73,-1,-1,-1
351,43,270,62,113,138,-1,-1,-1
352,23,691,163,89,77,-1,-1,-1
352,41,206,138,99,99,-1,-1,-1
352,42,427,0,75,68,-1,-1,-1
352,43,272,62,111,137,-1,-1,-1
353,23,691,163,89,77,-1,-1,-1
353,37,218,45,73,89,-1,-1,-1
